pred_dir,name,key,category,model_id,cd_score,p2s_score,final_score,cd_pred,cd_noisy,p2s_pred,p2s_noisy
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/5938818cc2f2cfbe9cb9203a133c0554,shapenet,04074963,43.488655698852305,61.85813070318731,52.673393201019806,0.00012569096025740844,0.0002224172187226765,5.2987990784458816e-05,0.0001389234239468351
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/6411d7e5e038534c13b3690b5eeccc36,shapenet,04074963,44.67088080888589,56.21754187410617,50.44421134149603,0.00017870706454008195,0.0003229891730660018,0.00010567608114797622,0.00024136625870596617
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/647b7f4f47b3fea54dc062c02826dec,shapenet,04074963,60.41001643218642,76.30425898033498,68.3571377062607,0.00010318700048172688,0.00026063915966264076,4.4868782424600795e-05,0.0001893537846626714
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/6f6ed9e0d29b64e714be24585075d395,shapenet,04074963,45.35683480764546,54.867515836211176,50.11217532192832,0.0002130730641261054,0.0003899354354310313,0.000137723283842206,0.00030515334219671786
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/7852a457e59fd546d26c2593d1870bdb,shapenet,04074963,30.26249212856904,39.29991305563636,34.7812025921027,0.0002200736717886882,0.00031557432794188616,0.00013740587746724486,0.00022636850189883262
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/7af8b6f6f78d0eddea30b1080420ecf9,shapenet,04074963,41.09634051609756,59.44719215379022,50.27176633494389,0.00013696692242609444,0.00023252701721108792,5.5224103562068194e-05,0.00013617824879474938
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/80701d854496d6fe67a964feaf6ebeb,shapenet,04074963,43.70163067212198,56.52154809497144,50.111589383546715,0.00016930421524429217,0.00030072667692784404,9.3021837528795e-05,0.00021394928626250476
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/81cbe7a64eb030c6c221cf4c35c835e,shapenet,04074963,50.15642369339619,66.29878854870371,58.22760612104995,0.00017930166311910415,0.0003597287281638102,8.64804387674667e-05,0.00025660928804427385
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/86982fe32e06c96b11eba86b475bafe7,shapenet,04074963,26.938770808420198,36.854952963547596,31.896861885983895,0.00010229103730088532,0.00014000727668112407,5.919310206081718e-05,9.374148066854104e-05
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/8f14d5b24d2b798b16a077c4c0fc1181,shapenet,04074963,60.91068443616378,75.65978402663211,68.28523423139794,0.00012204231528696103,0.0003122139989574783,5.6139237130992115e-05,0.0002306439564563334
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/9716c839bba80514906ed109a4ea50d6,shapenet,04074963,33.972895446862864,56.94395782126609,45.45842663406448,0.00013008827729408132,0.00019702253820533535,3.987804302596487e-05,9.261892409995198e-05
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/9d5f59e259057baa910a53622567655f,shapenet,04074963,51.92900994354653,61.584224341871455,56.75661714270899,0.000106035100026517,0.0002205802291610633,6.745020800735801e-05,0.00017557945102453232
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/9fcf820f1362798e1c990bbe4403b3a1,shapenet,04074963,62.884301874489545,73.53520500639561,68.20975344044258,0.00013237738587695635,0.00035666144667226507,7.600981916766614e-05,0.0002872110635507852
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/a27dc622395c3648db8fa1712f9ee93,shapenet,04074963,60.28845031434942,75.065304567334,67.67687744084171,9.471373610459649e-05,0.0002385042559515638,4.419846663950011e-05,0.00017725689394865185
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/a67e5a678c54d757db8fa1712f9ee93,shapenet,04074963,40.3526794643889,51.624758216839254,45.98871884061408,0.00012526704203494804,0.00021001285709080619,7.433067366946489e-05,0.00015365437138825655
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/a6a121234c2077d6dcd16fe97fafc2c6,shapenet,04074963,43.44015146334458,57.794871061678506,50.61751126251154,0.00012714159934564643,0.00022479126559762311,6.529439269797876e-05,0.00015470724611077458
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/b1a97d944c1b3fa2357f57aad9e1b3cc,shapenet,04074963,39.37678057466852,55.72990113471575,47.55334085469214,8.356326197493006e-05,0.0001378403568254131,3.8371603295672685e-05,8.667611837154254e-05
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/b2c79f7add7cb56ac03df0bb156692e3,shapenet,04074963,61.5232356414787,72.38069837761721,66.95196700954796,0.00015677705818404074,0.00040745904911133706,9.016945114126429e-05,0.00032647259649820626
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/b9714784de07ad31cae0e78ad4bea7bf,shapenet,04074963,34.263744592379695,45.60350421107766,39.93362440172868,0.00021494024816079847,0.0003269736720292134,0.00012910901568830013,0.00023734803835395724
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/c21ec53c8531344b8ef01232dadbdf7f,shapenet,04074963,28.907390909707566,46.23181876307033,37.56960483638895,0.00010925094303450824,0.00015367412229272967,4.2800216760952026e-05,7.960138464113697e-05
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/c72ecbad07876e71ab0467582043bd43,shapenet,04074963,31.194092938160146,51.05819171797524,41.126142328067694,5.959016369218736e-05,8.66061741452376e-05,2.1584140995400958e-05,4.4101641833549365e-05
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/cc5571508716b1e5808951ff5fb582ac,shapenet,04074963,44.00227681422293,60.87672430456416,52.43950055939355,0.00010388455178644681,0.00018551567077432994,4.681624341174029e-05,0.00011966340389335528
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/cc846e66cbfe697bffb5024c146ec04e,shapenet,04074963,35.616853543237646,52.811968723092015,44.21441113316483,7.777674091976733e-05,0.00012080295108285783,3.2892145100049675e-05,6.970442336751148e-05
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/cd0c46f23b28b94ce56eff8fe87c1176,shapenet,04074963,61.47328326251241,71.69793761345136,66.58561043798188,0.00013664567422620792,0.0003546777036758178,8.116182289086282e-05,0.0002867699950002134
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/d9ca2dcaf1d9d850dc605801df3f66ec,shapenet,04074963,51.48396487962697,67.04952148989842,59.266743184762696,0.00016521762434949132,0.0003405423051153504,7.762104360153899e-05,0.00023556879023090005
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/dd110b09266edec5fdcb551a4a7a3f9f,shapenet,04074963,40.174772021770835,59.83525122010871,50.00501162093977,0.00012620006058344565,0.0002109478974812612,4.820163667318411e-05,0.00012000980495940894
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/e08c8823d837fceeb2b53d011d5b25b,shapenet,04074963,46.53188449564881,59.61392033671669,53.07290241618275,0.0002653142610536583,0.0004962102339890158,0.00014552187349181622,0.00036032681236974895
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/e739278e9039922dff7f69173a1ae6d4,shapenet,04074963,37.60565844043088,50.546704779419116,44.076181609925,0.00020247723841899685,0.00032451218068498694,0.00010872434359043837,0.00021985257626511157
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/f3366e751820f0f77e1c85c5c15da7fb,shapenet,04074963,39.22053679675598,59.7411926139769,49.48086470536644,9.907859447103495e-05,0.00016301327660581702,3.54574149241671e-05,8.80736843100749e-05
results_official_low_ft19_alpha_a550,results_official_low_ft19_alpha_a550,shapenet/04074963/f677657b2cd55f930d48ff455dd1223,shapenet,04074963,50.73050613024235,61.36554149552897,56.04802381288566,0.00017608033108884724,0.0003573820578597986,0.00010563256364548579,0.00027341541135683656
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/13f5cbc78856f977927930e64238782e,shapenet,03642806,46.90048688522148,71.78927054266462,59.344878713943054,0.0001454308710707333,0.0002738836244249053,4.1298884752904996e-05,0.0001463942462578416
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/1a46d6683450f2dd46c0b76a60ee4644,shapenet,03642806,63.098272660321584,86.10887102322789,74.60357184177474,0.00012035998583154775,0.00032616355522775546,3.084908894379623e-05,0.00022207762231118977
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/1bb2e873cfbef364cef0dab711014aa8,shapenet,03642806,57.015103880489434,76.06495955414402,66.54003171731674,0.00013112159087546937,0.0003050410788731769,4.987151987734251e-05,0.00020836196199525148
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/2134ad3fc25a6284193a4c984002ed32,shapenet,03642806,47.91574177658101,72.88821216344459,60.4019769700128,9.759257401991947e-05,0.00018737441474406613,2.6386413082946092e-05,9.732450416777283e-05
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/283a115028fffe6e4e67e2e8459ebde,shapenet,03642806,37.44678718281562,49.140137182648424,43.29346218273202,0.00023821124970023494,0.00038081377274165276,0.0001347685611108318,0.0002649801899679005
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/28fbfd8b8c9c6f16e1e44e2fc05361d9,shapenet,03642806,28.087495158788055,63.342826274028454,45.715160716408256,0.0001405521060900437,0.0001954487698633124,2.4308876163559034e-05,6.631410360569134e-05
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/2d38fa685e71721986a7e0484f5238e4,shapenet,03642806,41.49317465880098,61.72130291532313,51.60723878706206,0.0001459906442526056,0.00024952754383991964,5.77120590605773e-05,0.00015076808631420135
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/2d47af483371ff60672faaae04fc887,shapenet,03642806,44.25015164459496,68.36513622448139,56.30764393453818,0.00012291473424952453,0.00022047545935182395,3.858826312352903e-05,0.0001219801779370755
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/2f9cc3e20647ebb1cb8118818e564f96,shapenet,03642806,33.53219846082942,57.19219043441558,45.3621944476225,0.00012484581149318792,0.00018782900683064448,3.59443474735599e-05,8.396679913857952e-05
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/454a88f4b2fe4472f9cacf0b2853f40,shapenet,03642806,44.96653281426509,67.35101543590886,56.15877412508698,0.0001254514432446126,0.00022795482396415422,4.0880346205085516e-05,0.00012521169264800847
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/4e8737495201fa3f71f82dc8af2fe0e0,shapenet,03642806,32.916630228102605,58.817972872341365,45.86730155022198,0.000131279820350669,0.00019569652031055964,3.574303264031187e-05,8.679279562784359e-05
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/5363c4a882e17c9088557758112e80be,shapenet,03642806,32.7338273939246,51.96125521409858,42.347541304011585,0.00011745470525668289,0.00017461184530970998,4.1573523049009964e-05,8.654165139887482e-05
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/593d32126cea601d5a952e55d06611ce,shapenet,03642806,61.424056833877394,82.89306846669679,72.1585626502871,0.000126963060265439,0.0003291249671296125,3.9917653339216486e-05,0.0002333419834030792
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/5d544ee4b094c6606436916a86a90ed7,shapenet,03642806,38.033425049249026,57.565468223714575,47.799446636481804,0.00015855397579582633,0.0002558701621347313,6.512685649795458e-05,0.0001534760813228786
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/606f4b61d81085d1adbb6cf5d72fbe37,shapenet,03642806,36.03617190108792,57.489128979011106,46.76265044004951,0.0001076017989900527,0.0001682228881355568,3.556557567208074e-05,8.366230758838356e-05
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/62b25a5e3119b8409023147b38c03c9f,shapenet,03642806,37.9272206607843,58.95256112414481,48.439890892464554,0.0001506940402673005,0.00024276992567673954,5.3214891522657126e-05,0.00012964241614099592
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/645a52293092eceea37e4476f3cf2752,shapenet,03642806,46.344840510598196,65.59896791028335,55.97190421044077,0.0001647774983255758,0.0003071046659699583,6.573404971277341e-05,0.00019108162086922675
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/679bb4a724b1e2bc3339d8259ddfa7bb,shapenet,03642806,30.784522670322744,51.91397492354275,41.34924879693275,0.00013140302657734174,0.00018984630554732962,4.1401774069527164e-05,8.60993895912543e-05
results_official_low_ft19_alpha_a650,results_official_low_ft19_alpha_a650,shapenet/03642806/69850d70fcaf5a464161e123a102b12b,shapenet,03642806,38.03512520605516,59.27265545285828,48.65389032945672,0.00012300319877801353,0.00019850471607833108,4.230298873153515e-05,0.00010386876238044351
